raceId,year,circuitId,name_x,date,quali_date,driverId,constructorId,grid,points,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,qualifyId,number_y,position_y,q1,q2,q3,code,constructorRef,circuitRef,name,location,country,lat,lng,alt
1091,2022,15,Singapore Grand Prix,2022-10-02,2022-10-01,830,9,8,6.0,7399063,52,5,1:49.142,167.000,1,9520,1,8,1:53.057,1:52.723,1:51.395,VER,red_bull,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1024,2019,15,Singapore Grand Prix,2019-09-22,2019-09-21,848,9,6,8.0,7125330,59,9,1:45.260,173.159,1,8243,23,6,1:39.106,1:37.865,1:37.411,ALB,red_bull,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1024,2019,15,Singapore Grand Prix,2019-09-22,2019-09-21,8,51,12,0.0,\N,18,19,1:47.062,170.245,4,8250,7,13,1:39.454,1:38.858,,RAI,alfa,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1091,2022,15,Singapore Grand Prix,2022-10-02,2022-10-01,822,51,15,0.0,7429082,52,13,1:51.864,162.937,1,9528,77,16,1:56.083,\N,\N,BOT,alfa,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1024,2019,15,Singapore Grand Prix,2019-09-22,2019-09-21,841,51,10,1.0,7141522,59,10,1:45.630,172.553,1,8248,99,11,1:39.272,1:38.697,,GIO,alfa,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1091,2022,15,Singapore Grand Prix,2022-10-02,2022-10-01,855,51,14,0.0,\N,5,19,2:05.556,145.168,4,9527,24,15,1:55.375,1:55.518,\N,ZHO,alfa,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
873,2012,15,Singapore Grand Prix,2012-09-23,2012-09-22,8,208,12,8.0,7261903,53,11,1:53.785,160.502,1,5286,9,12,1:48.169,1:48.261,\N,RAI,lotus_f1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
893,2013,15,Singapore Grand Prix,2013-09-22,2013-09-21,8,208,13,15.0,7197052,55,13,1:51.140,164.063,1,5718,7,13,1:45.522,1:44.658,\N,RAI,lotus_f1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
873,2012,15,Singapore Grand Prix,2012-09-23,2012-09-22,154,208,8,6.0,7262842,56,14,1:54.123,160.027,1,5282,10,8,1:47.688,1:47.529,1:47.788,GRO,lotus_f1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
893,2013,15,Singapore Grand Prix,2013-09-22,2013-09-21,154,208,3,0.0,\N,35,12,1:51.097,164.126,63,5708,8,3,1:45.851,1:43.957,1:43.058,GRO,lotus_f1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
913,2014,15,Singapore Grand Prix,2014-09-21,2014-09-20,154,208,16,0.0,7272824,25,15,1:53.543,160.591,1,6185,8,16,1:47.862,1:47.812,\N,GRO,lotus_f1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
939,2015,15,Singapore Grand Prix,2015-09-20,2015-09-19,154,208,10,0.0,\N,28,13,1:52.353,162.292,27,6553,8,10,1:46.860,1:45.805,1:46.413,GRO,lotus_f1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
913,2014,15,Singapore Grand Prix,2014-09-21,2014-09-20,813,208,18,0.0,7271710,26,12,1:53.213,161.059,1,6187,13,18,1:49.063,\N,\N,MAL,lotus_f1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
939,2015,15,Singapore Grand Prix,2015-09-20,2015-09-19,813,208,18,0.0,7379836,57,3,1:50.175,165.500,1,6561,13,18,1:47.323,\N,\N,MAL,lotus_f1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
873,2012,15,Singapore Grand Prix,2012-09-23,2012-09-22,5,207,19,0.0,7334111,48,18,1:55.233,158.485,1,5294,20,20,1:51.137,\N,\N,KOV,caterham,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
913,2014,15,Singapore Grand Prix,2014-09-21,2014-09-20,155,207,20,0.0,\N,\N,0,\N,\N,131,6189,10,20,1:50.405,\N,\N,KOB,caterham,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
873,2012,15,Singapore Grand Prix,2012-09-23,2012-09-22,808,207,18,0.0,\N,44,17,1:55.140,158.613,12,5293,21,19,1:50.846,\N,\N,PET,caterham,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
893,2013,15,Singapore Grand Prix,2013-09-22,2013-09-21,819,207,19,0.0,\N,58,10,1:50.990,164.285,11,5724,20,19,1:48.111,\N,\N,PIC,caterham,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
893,2013,15,Singapore Grand Prix,2013-09-22,2013-09-21,823,207,20,0.0,\N,44,19,1:52.472,162.120,11,5725,21,20,1:48.320,\N,\N,VDG,caterham,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
913,2014,15,Singapore Grand Prix,2014-09-21,2014-09-20,828,207,22,0.0,7298983,14,19,1:55.416,157.985,1,6191,9,22,1:52.287,\N,\N,ERI,caterham,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
962,2016,15,Singapore Grand Prix,2016-09-18,2016-09-17,154,210,20,0.0,\N,\N,0,\N,\N,54,7001,8,15,1:45.609,1:45.723,\N,GRO,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
982,2017,15,Singapore Grand Prix,2017-09-17,2017-09-16,154,210,15,2.0,7446826,54,11,1:47.637,169.402,1,7414,8,15,1:43.627,1:43.883,\N,GRO,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1003,2018,15,Singapore Grand Prix,2018-09-16,2018-09-15,154,210,8,0.0,\N,57,16,1:45.904,172.106,11,7827,8,8,1:38.685,1:38.367,1:38.320,GRO,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1024,2019,15,Singapore Grand Prix,2019-09-22,2019-09-21,154,210,17,0.0,7149103,54,16,1:46.274,171.507,1,8254,8,17,1:40.277,,,GRO,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
962,2016,15,Singapore Grand Prix,2016-09-18,2016-09-17,821,210,13,0.0,\N,39,11,1:51.075,164.159,11,7000,21,14,1:45.465,1:45.593,\N,GUT,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
982,2017,15,Singapore Grand Prix,2017-09-17,2017-09-16,825,210,16,0.0,\N,44,10,1:47.585,169.484,5,7415,20,16,1:43.756,\N,\N,MAG,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1003,2018,15,Singapore Grand Prix,2018-09-16,2018-09-15,825,210,16,0.0,\N,50,1,1:41.905,178.860,12,7835,20,16,1:39.644,,,MAG,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1024,2019,15,Singapore Grand Prix,2019-09-22,2019-09-21,825,210,13,0.0,7200189,58,1,1:42.301,178.168,1,8251,20,14,1:39.942,1:39.650,,MAG,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1091,2022,15,Singapore Grand Prix,2022-10-02,2022-10-01,825,210,9,0.0,7432848,59,14,1:52.067,162.641,1,9521,20,9,1:55.103,1:54.006,1:51.573,MAG,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1091,2022,15,Singapore Grand Prix,2022-10-02,2022-10-01,854,210,12,0.0,\N,58,8,1:50.290,165.262,11,9525,47,13,1:55.736,1:54.370,\N,MSC,haas,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
854,2011,15,Singapore Grand Prix,2011-09-25,2011-09-24,24,164,24,0.0,\N,41,21,1:58.283,154.399,14,4846,23,24,1:52.810,\N,\N,LIU,hrt,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
351,2010,15,Singapore Grand Prix,2010-09-26,2010-09-25,32,164,22,0.0,\N,23,22,1:57.766,155.077,9,3683,20,22,1:52.946,\N,\N,KLI,hrt,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
873,2012,15,Singapore Grand Prix,2012-09-23,2012-09-22,37,164,24,0.0,\N,48,23,1:57.671,155.202,11,5298,22,24,1:53.355,\N,\N,DLR,hrt,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
873,2012,15,Singapore Grand Prix,2012-09-23,2012-09-22,39,164,23,0.0,\N,26,24,1:58.507,154.107,3,5297,23,23,1:52.372,\N,\N,KAR,hrt,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
351,2010,15,Singapore Grand Prix,2010-09-26,2010-09-25,811,164,23,0.0,\N,19,23,1:57.962,154.819,3,3684,21,23,1:54.174,\N,\N,SEN,hrt,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
854,2011,15,Singapore Grand Prix,2011-09-25,2011-09-24,817,164,23,0.0,\N,40,23,1:59.064,153.386,14,4845,22,23,1:52.404,\N,\N,RIC,hrt,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1024,2019,15,Singapore Grand Prix,2019-09-22,2019-09-21,815,211,15,0.0,\N,15,17,1:46.683,170.850,5,8247,11,10,1:39.909,1:38.520,,PER,racing_point,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1024,2019,15,Singapore Grand Prix,2019-09-22,2019-09-21,840,211,16,0.0,7150086,57,6,1:44.896,173.760,1,8253,18,16,1:39.979,,,STR,racing_point,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1091,2022,15,Singapore Grand Prix,2022-10-02,2022-10-01,842,213,7,1.0,7409814,56,9,1:50.569,164.845,1,9519,10,7,1:55.606,1:53.546,1:51.211,GAS,alphatauri,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
1091,2022,15,Singapore Grand Prix,2022-10-02,2022-10-01,852,213,10,0.0,\N,32,15,1:58.716,153.532,3,9522,22,10,1:55.314,1:53.848,1:51.983,TSU,alphatauri,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
939,2015,15,Singapore Grand Prix,2015-09-20,2015-09-19,829,209,19,0.0,\N,45,20,1:55.890,157.338,12,6562,28,19,1:51.021,\N,\N,STE,manor,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
939,2015,15,Singapore Grand Prix,2015-09-20,2015-09-19,834,209,20,0.0,\N,43,19,1:55.312,158.127,12,6563,53,20,1:51.523,\N,\N,RSS,manor,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
962,2016,15,Singapore Grand Prix,2016-09-18,2016-09-17,836,209,19,0.0,\N,40,20,1:52.021,162.773,11,7006,94,20,1:47.667,\N,\N,WEH,manor,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
962,2016,15,Singapore Grand Prix,2016-09-18,2016-09-17,839,209,21,0.0,\N,47,18,1:51.748,163.170,12,7007,31,21,1:48.296,\N,\N,OCO,manor,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18
15,2009,22,Japanese Grand Prix,2009-10-04,2009-10-03,18,23,10,1.0,5311917,42,5,1:33.251,224.182,1,3272,22,7,1:31.041,1:30.880,1:32.962,BUT,brawn,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
15,2009,22,Japanese Grand Prix,2009-10-04,2009-10-03,22,23,6,2.0,5311084,17,13,1:33.910,222.608,1,3270,23,5,1:31.272,1:31.055,1:32.660,BAR,brawn,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
69,2006,22,Japanese Grand Prix,2006-10-08,2006-10-07,18,11,7,5.0,5066514,35,5,1:33.451,223.702,1,1101,12,7,1:30.847,1:30.268,1:30.992,BUT,honda,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
69,2006,22,Japanese Grand Prix,2006-10-08,2006-10-07,22,11,8,0.0,\N,40,10,1:34.071,222.227,11,1102,11,8,1:31.972,1:30.598,1:31.478,BAR,honda,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
88,2005,22,Japanese Grand Prix,2005-10-09,2005-10-08,18,16,2,4.0,5371719,19,4,1:32.754,225.383,1,1360,3,2,1:46.141,\N,\N,BUT,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
106,2004,22,Japanese Grand Prix,2004-10-10,2004-10-09,18,16,5,6.0,5086647,33,7,1:33.819,222.824,1,4385,9,5,1:35.157,\N,\N,BUT,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
123,2003,22,Japanese Grand Prix,2003-10-12,2003-10-11,18,16,9,5.0,5144849,\N,\N,\N,\N,1,4069,17,9,1:33.474,\N,\N,BUT,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
88,2005,22,Japanese Grand Prix,2005-10-09,2005-10-08,11,16,5,0.0,\N,28,13,1:34.186,221.956,2,1363,4,5,1:46.841,\N,\N,SAT,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
106,2004,22,Japanese Grand Prix,2004-10-10,2004-10-09,11,16,4,5.0,5098766,28,5,1:33.742,223.007,1,4384,10,4,1:34.897,\N,\N,SAT,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
123,2003,22,Japanese Grand Prix,2003-10-12,2003-10-11,11,16,13,3.0,5163435,\N,\N,\N,\N,1,4073,16,13,1:33.924,\N,\N,SAT,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
140,2002,22,Japanese Grand Prix,2002-10-13,2002-10-12,35,16,9,0.0,\N,\N,\N,\N,\N,5,1469,11,9,1:33.349,\N,\N,VIL,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
173,2000,22,Japanese Grand Prix,2000-10-08,2000-10-07,35,16,9,1.0,\N,\N,\N,\N,\N,11,1577,22,9,1:37.267,\N,\N,VIL,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
173,2000,22,Japanese Grand Prix,2000-10-08,2000-10-07,41,16,18,0.0,\N,\N,\N,\N,\N,11,1586,23,18,1:38.269,\N,\N,ZON,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
140,2002,22,Japanese Grand Prix,2002-10-13,2002-10-12,44,16,16,0.0,\N,\N,\N,\N,\N,26,1476,12,16,1:34.192,\N,\N,\N,bar,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
140,2002,22,Japanese Grand Prix,2002-10-13,2002-10-12,18,4,10,1.0,\N,\N,\N,\N,\N,11,1470,15,10,1:33.429,\N,\N,BUT,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
123,2003,22,Japanese Grand Prix,2003-10-12,2003-10-11,15,4,20,4.0,5146012,\N,\N,\N,\N,1,4080,7,20,\N,\N,\N,TRU,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
140,2002,22,Japanese Grand Prix,2002-10-13,2002-10-12,15,4,11,0.0,\N,\N,\N,\N,\N,26,1471,14,11,1:33.547,\N,\N,TRU,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
15,2009,22,Japanese Grand Prix,2009-10-04,2009-10-03,4,4,16,0.0,5313508,28,14,1:33.946,222.523,1,3277,7,12,1:31.401,1:31.638,\N,ALO,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
69,2006,22,Japanese Grand Prix,2006-10-08,2006-10-07,4,4,5,10.0,5032413,14,1,1:32.676,225.572,1,1099,1,5,1:30.976,1:30.357,1:30.371,ALO,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
88,2005,22,Japanese Grand Prix,2005-10-09,2005-10-08,4,4,16,6.0,5359668,21,2,1:31.599,228.225,1,1374,5,16,1:54.667,\N,\N,ALO,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
106,2004,22,Japanese Grand Prix,2004-10-10,2004-10-09,4,4,11,4.0,5104752,29,12,1:34.279,221.737,1,4391,8,11,1:36.663,\N,\N,ALO,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
123,2003,22,Japanese Grand Prix,2003-10-12,2003-10-11,4,4,5,0.0,\N,\N,\N,\N,\N,5,4065,8,5,1:33.044,\N,\N,ALO,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
69,2006,22,Japanese Grand Prix,2006-10-08,2006-10-07,21,4,6,6.0,5056366,13,7,1:33.564,223.432,1,1100,2,6,1:31.696,1:30.306,1:30.599,FIS,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
88,2005,22,Japanese Grand Prix,2005-10-09,2005-10-08,21,4,3,8.0,5343845,19,3,1:32.522,225.948,1,1361,6,3,1:46.276,\N,\N,FIS,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
352,2010,22,Japanese Grand Prix,2010-10-10,2010-10-09,9,4,3,0.0,\N,2,19,2:41.378,129.541,36,3689,11,4,1:32.808,1:32.042,1:31.231,KUB,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
15,2009,22,Japanese Grand Prix,2009-10-04,2009-10-03,154,4,17,0.0,\N,39,17,1:34.643,220.884,11,3283,8,18,1:32.073,\N,\N,GRO,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
106,2004,22,Japanese Grand Prix,2004-10-10,2004-10-09,35,4,9,0.0,\N,28,16,1:35.290,219.385,11,4389,7,9,1:36.274,\N,\N,VIL,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
984,2017,22,Japanese Grand Prix,2017-10-08,2017-10-07,807,4,11,0.0,\N,28,15,1:35.883,218.028,33,7451,27,12,1:30.252,1:29.879,\N,HUL,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
1005,2018,22,Japanese Grand Prix,2018-10-07,2018-10-06,807,4,16,0.0,\N,32,17,1:34.934,220.207,5,7875,27,16,1:30.361,,,HUL,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
1026,2019,22,Japanese Grand Prix,2019-10-13,2019-10-12,807,4,15,0.0,\N,47,15,1:34.921,220.237,2,8292,27,15,1:29.619,1:30.112,,HUL,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
855,2011,22,Japanese Grand Prix,2011-10-09,2011-10-08,811,4,9,0.0,5526055,42,15,1:38.407,212.436,1,4855,9,8,1:33.359,1:32.297,\N,SEN,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
352,2010,22,Japanese Grand Prix,2010-10-10,2010-10-09,808,4,13,0.0,\N,\N,\N,\N,\N,3,3698,12,13,1:32.849,1:32.422,\N,PET,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
855,2011,22,Japanese Grand Prix,2011-10-09,2011-10-08,808,4,10,2.0,5496034,47,7,1:37.053,215.399,1,4856,10,9,1:32.877,1:32.245,\N,PET,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
1026,2019,22,Japanese Grand Prix,2019-10-13,2019-10-12,817,4,16,0.0,\N,48,11,1:33.481,223.630,2,8293,3,16,1:29.822,,,RIC,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
964,2016,22,Japanese Grand Prix,2016-10-09,2016-10-08,825,4,17,0.0,\N,27,18,1:38.036,213.240,11,7048,20,18,1:33.023,\N,\N,MAG,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
1005,2018,22,Japanese Grand Prix,2018-10-07,2018-10-06,832,4,13,1.0,\N,50,11,1:34.197,221.930,11,7872,55,13,1:30.236,1:30.490,,SAI,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
964,2016,22,Japanese Grand Prix,2016-10-09,2016-10-08,835,4,16,0.0,\N,43,16,1:37.978,213.366,11,7046,30,16,1:32.796,1:32.807,\N,PAL,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
984,2017,22,Japanese Grand Prix,2017-10-08,2017-10-07,835,4,18,0.0,\N,50,7,1:34.095,222.171,11,7453,30,14,1:30.516,1:30.022,\N,PAL,renault,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
173,2000,22,Japanese Grand Prix,2000-10-08,2000-10-07,21,22,12,0.0,\N,\N,\N,\N,\N,11,1580,11,12,1:37.479,\N,\N,FIS,benetton,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
173,2000,22,Japanese Grand Prix,2000-10-08,2000-10-07,25,22,11,0.0,\N,\N,\N,\N,\N,20,1579,12,11,1:37.348,\N,\N,WUR,benetton,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
255,1995,22,Japanese Grand Prix,1995-10-29,1995-10-28,30,22,1,10.0,5812930,\N,\N,\N,\N,1,2546,1,1,1:38.023,\N,\N,MSC,benetton,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
271,1994,22,Japanese Grand Prix,1994-11-06,1994-11-05,30,22,1,6.0,6956897,\N,\N,\N,\N,1,2934,5,1,1:37.209,\N,\N,MSC,benetton,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
255,1995,22,Japanese Grand Prix,1995-10-29,1995-10-28,65,22,9,4.0,5896734,\N,\N,\N,\N,1,2554,2,9,1:40.349,\N,\N,\N,benetton,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
271,1994,22,Japanese Grand Prix,1994-11-06,1994-11-05,65,22,5,0.0,\N,\N,\N,\N,\N,20,2938,6,5,1:37.828,\N,\N,\N,benetton,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
173,2000,22,Japanese Grand Prix,2000-10-08,2000-10-07,18,3,5,2.0,5479129,\N,\N,\N,\N,1,1573,10,5,1:36.628,\N,\N,BUT,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
352,2010,22,Japanese Grand Prix,2010-10-10,2010-10-09,22,3,7,2.0,5498169,53,11,1:35.597,218.680,1,3693,9,8,1:32.361,1:31.874,1:31.535,BAR,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
855,2011,22,Japanese Grand Prix,2011-10-09,2011-10-08,22,3,13,0.0,5527618,53,16,1:39.080,210.993,1,4859,11,13,1:33.921,1:33.079,\N,BAR,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
15,2009,22,Japanese Grand Prix,2009-10-04,2009-10-03,3,3,7,4.0,5309236,43,9,1:33.595,223.358,1,3276,16,11,1:31.286,1:31.482,\N,ROS,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
69,2006,22,Japanese Grand Prix,2006-10-08,2006-10-07,3,3,10,0.0,\N,33,15,1:34.802,220.514,11,1104,10,10,1:30.585,1:30.321,1:31.856,ROS,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
69,2006,22,Japanese Grand Prix,2006-10-08,2006-10-07,17,3,14,0.0,\N,19,18,1:35.092,219.841,3,1108,9,14,1:31.647,1:31.276,\N,WEB,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
88,2005,22,Japanese Grand Prix,2005-10-09,2005-10-08,17,3,7,5.0,5364486,21,7,1:33.022,224.733,1,1365,7,7,1:47.233,\N,\N,WEB,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
1026,2019,22,Japanese Grand Prix,2019-10-13,2019-10-12,9,3,0,0.0,\N,44,19,1:36.332,217.012,12,8297,88,20,\N,\N,\N,KUB,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
914,2014,22,Japanese Grand Prix,2014-10-05,2014-10-04,13,3,4,6.0,6818147,39,8,1:53.450,184.267,1,6195,19,4,1:34.483,1:33.551,1:33.527,MAS,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
940,2015,22,Japanese Grand Prix,2015-09-27,2015-09-26,13,3,5,0.0,\N,51,12,1:38.595,212.031,12,6568,19,5,1:34.744,1:33.377,1:33.337,MAS,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
964,2016,22,Japanese Grand Prix,2016-10-09,2016-10-08,13,3,12,2.0,5301096,35,14,1:37.785,213.787,1,7042,19,12,1:32.562,1:32.380,\N,MAS,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
984,2017,22,Japanese Grand Prix,2017-10-08,2017-10-07,13,3,8,1.0,\N,50,16,1:35.943,217.891,11,7448,19,9,1:30.352,1:29.687,1:29.480,MAS,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
15,2009,22,Japanese Grand Prix,2009-10-04,2009-10-03,6,3,15,0.0,5318416,26,18,1:34.783,220.558,1,3282,17,17,1:31.718,\N,\N,NAK,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
255,1995,22,Japanese Grand Prix,1995-10-29,1995-10-28,14,3,6,0.0,\N,\N,\N,\N,\N,20,2551,6,6,1:39.155,\N,\N,COU,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
106,2004,22,Japanese Grand Prix,2004-10-10,2004-10-09,23,3,2,8.0,5081083,23,3,1:33.467,223.663,1,4382,4,2,1:34.032,\N,\N,SCH,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
123,2003,22,Japanese Grand Prix,2003-10-12,2003-10-11,23,3,19,0.0,\N,\N,\N,\N,\N,11,4079,4,19,\N,\N,\N,SCH,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
140,2002,22,Japanese Grand Prix,2002-10-13,2002-10-12,23,3,5,0.0,\N,\N,\N,\N,\N,5,1465,5,5,1:32.444,\N,\N,SCH,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
173,2000,22,Japanese Grand Prix,2000-10-08,2000-10-07,23,3,6,0.0,\N,\N,\N,\N,\N,20,1574,9,6,1:36.788,\N,\N,SCH,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
106,2004,22,Japanese Grand Prix,2004-10-10,2004-10-09,31,3,13,2.0,5122332,30,6,1:33.779,222.919,1,4393,3,13,1:37.653,\N,\N,MON,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
123,2003,22,Japanese Grand Prix,2003-10-12,2003-10-11,31,3,2,0.0,\N,\N,\N,\N,\N,9,4062,3,2,1:32.412,\N,\N,MON,williams,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45
